date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:04:08	10020/10020	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20May%202019%2016:04:01%20GMT	http://cdn.shopify.com/s/files/1/0660/4893/products/anvil-men-980-rock-paper-scissors_compact.jpg?v=1509685689	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/cdn.shopify.com/s/files/1/0660/4893/products/anvil-men-980-rock-paper-scissors_compact1e46.jpg	(from https://amplifiedapparel.com/collections/all-t-shirts/products/rock-paper-scissors-t-shirt)
12:04:09	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2002%20May%202019%2016:04:03%20GMT	http://fancy.com/fancyit?ItemURL=https://amplifiedapparel.com/products/rock-paper-scissors-t-shirt&Title=Rock%20Paper%20Scissors&Category=Other&ImageURL=//cdn.shopify.com/s/files/1/0660/4893/products/rock-paper-scissors_1024x1024.jpg?v=1509685689	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/fancy.com/fancyit.16dd734.delayed	(from https://amplifiedapparel.com/collections/all-t-shirts/products/rock-paper-scissors-t-shirt)
12:04:10	9786/9786	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20May%202019%2016:04:03%20GMT	http://cdn.shopify.com/s/files/1/0660/4893/products/anvil-women-391-rock-paper-scissors_compact.jpg?v=1509685689	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/cdn.shopify.com/s/files/1/0660/4893/products/anvil-women-391-rock-paper-scissors_compact1e46.jpg	(from https://amplifiedapparel.com/collections/all-t-shirts/products/rock-paper-scissors-t-shirt)
12:04:10	915/915	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2002%20May%202019%2016:04:04%20GMT	http://pinterest.com/pin/create/button/?url=https://amplifiedapparel.com/products/rock-paper-scissors-t-shirt&media=//cdn.shopify.com/s/files/1/0660/4893/products/rock-paper-scissors_1024x1024.jpg?v=1509685689&description=Rock%20Paper%20Scissors	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/pinterest.com/pin/create/button/indexfd3e.html	(from https://amplifiedapparel.com/collections/all-t-shirts/products/rock-paper-scissors-t-shirt)
12:04:10	17056/17056	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20May%202019%2016:04:03%20GMT	http://cdn.shopify.com/s/files/1/0660/4893/products/anvil-women-391-rock-paper-scissors_large.jpg?v=1509685689	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/cdn.shopify.com/s/files/1/0660/4893/products/anvil-women-391-rock-paper-scissors_large1e46.jpg	(from https://amplifiedapparel.com/collections/all-t-shirts/products/rock-paper-scissors-t-shirt)
12:04:11	83770/83770	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20May%202019%2016:03:59%20GMT	http://cdn.shopify.com/s/files/1/0660/4893/products/anvil-men-980-rock-paper-scissors_1024x1024.jpg?v=1509685689	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/cdn.shopify.com/s/files/1/0660/4893/products/anvil-men-980-rock-paper-scissors_1024x10241e46.jpg	(from https://amplifiedapparel.com/collections/all-t-shirts/products/rock-paper-scissors-t-shirt)
12:04:11	0/0	---M--	302	error ('FOUND')	text/html	date:Thu,%2002%20May%202019%2016:04:04%20GMT	https://fancy.com/fancyit?ItemURL=https://amplifiedapparel.com/products/rock-paper-scissors-t-shirt&Title=Rock%20Paper%20Scissors&Category=Other&ImageURL=//cdn.shopify.com/s/files/1/0660/4893/products/rock-paper-scissors_1024x1024.jpg?v=1509685689	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/fancy.com/fancyit.16ed734.delayed	(from https://amplifiedapparel.com/collections/all-t-shirts/products/rock-paper-scissors-t-shirt)
12:04:11	0/-1	---M--	301	error ('')			http://fancy.com/fancyit?ItemURL=https://amplifiedapparel.com/products/rock-paper-scissors-t-shirt&Title=Rock%20Paper%20Scissors&Category=Other&ImageURL=//cdn.shopify.com/s/files/1/0660/4893/products/rock-paper-scissors_1024x1024.jpg?v=1509685689	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/fancy.com/fancyit.16fd734.delayed	(from https://amplifiedapparel.com/collections/all-t-shirts/products/rock-paper-scissors-t-shirt)
12:04:11	0/-1	---M--	302	error ('')			https://fancy.com/fancyit?ItemURL=https://amplifiedapparel.com/products/rock-paper-scissors-t-shirt&Title=Rock%20Paper%20Scissors&Category=Other&ImageURL=//cdn.shopify.com/s/files/1/0660/4893/products/rock-paper-scissors_1024x1024.jpg?v=1509685689	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/fancy.com/fancyit.170d734.delayed	(from https://amplifiedapparel.com/collections/all-t-shirts/products/rock-paper-scissors-t-shirt)
12:04:12	21608/21608	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20May%202019%2016:04:06%20GMT	http://cdn.shopify.com/s/files/1/0660/4893/products/anvil-women-391-rock-star-eye-chart_grande.jpg?v=1505446256	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/cdn.shopify.com/s/files/1/0660/4893/products/anvil-women-391-rock-star-eye-chart_grande592c.jpg	(from https://amplifiedapparel.com/collections/all-t-shirts/products/rock-star-eye-chart-guitar-t-shirt)
12:04:14	30052/30052	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20May%202019%2016:04:07%20GMT	http://cdn.shopify.com/s/files/1/0660/4893/products/anvil-men-980-rock-star-eye-chart_grande.jpg?v=1505446256	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/cdn.shopify.com/s/files/1/0660/4893/products/anvil-men-980-rock-star-eye-chart_grande592c.jpg	(from https://amplifiedapparel.com/collections/all-t-shirts/products/rock-star-eye-chart-guitar-t-shirt)
12:04:14	19093/19093	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20May%202019%2016:04:07%20GMT	http://cdn.shopify.com/s/files/1/0660/4893/products/rock-star-eye-chart-guitar-t-shirt_grande.jpg?v=1505446256	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/cdn.shopify.com/s/files/1/0660/4893/products/rock-star-eye-chart-guitar-t-shirt_grande592c.jpg	(from https://amplifiedapparel.com/collections/all-t-shirts/products/rock-star-eye-chart-guitar-t-shirt)
12:04:15	4535/4535	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:a52803c0fe5bb4e24700b46281f7c39c	https://amplifiedapparel.com/products/rock-star-eye-chart-guitar-t-shirt.oembed	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/amplifiedapparel.com/products/rock-star-eye-chart-guitar-t-shirt.oembed	(from https://amplifiedapparel.com/collections/all-t-shirts/products/rock-star-eye-chart-guitar-t-shirt)
12:04:17	9079/9079	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20May%202019%2016:04:10%20GMT	http://cdn.shopify.com/s/files/1/0660/4893/products/rock-star-eye-chart-guitar-t-shirt_compact.jpg?v=1505446256	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/cdn.shopify.com/s/files/1/0660/4893/products/rock-star-eye-chart-guitar-t-shirt_compact592c.jpg	(from https://amplifiedapparel.com/collections/all-t-shirts/products/rock-star-eye-chart-guitar-t-shirt)
12:04:18	22372/22372	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20May%202019%2016:04:10%20GMT	http://cdn.shopify.com/s/files/1/0660/4893/products/anvil-men-980-rock-star-eye-chart_large.jpg?v=1505446256	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/cdn.shopify.com/s/files/1/0660/4893/products/anvil-men-980-rock-star-eye-chart_large592c.jpg	(from https://amplifiedapparel.com/collections/all-t-shirts/products/rock-star-eye-chart-guitar-t-shirt)
12:04:19	10578/10578	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20May%202019%2016:04:11%20GMT	http://cdn.shopify.com/s/files/1/0660/4893/products/anvil-men-980-rock-star-eye-chart_compact.jpg?v=1505446256	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/cdn.shopify.com/s/files/1/0660/4893/products/anvil-men-980-rock-star-eye-chart_compact592c.jpg	(from https://amplifiedapparel.com/collections/all-t-shirts/products/rock-star-eye-chart-guitar-t-shirt)
12:04:19	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2002%20May%202019%2016:04:13%20GMT	http://fancy.com/fancyit?ItemURL=https://amplifiedapparel.com/products/rock-star-eye-chart-guitar-t-shirt&Title=Rock%20Star%20Eye%20Chart%20Guitar%20T-Shirt&Category=Other&ImageURL=//cdn.shopify.com/s/files/1/0660/4893/products/rock-star-eye-chart-guitar-t-shirt_1024x1024.jpg?v=1505446256	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/fancy.com/fancyit.17b4e86.delayed	(from https://amplifiedapparel.com/collections/all-t-shirts/products/rock-star-eye-chart-guitar-t-shirt)
12:04:20	16802/16802	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20May%202019%2016:04:12%20GMT	http://cdn.shopify.com/s/files/1/0660/4893/products/anvil-women-391-rock-star-eye-chart_large.jpg?v=1505446256	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/cdn.shopify.com/s/files/1/0660/4893/products/anvil-women-391-rock-star-eye-chart_large592c.jpg	(from https://amplifiedapparel.com/collections/all-t-shirts/products/rock-star-eye-chart-guitar-t-shirt)
12:04:20	8931/8931	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20May%202019%2016:04:13%20GMT	http://cdn.shopify.com/s/files/1/0660/4893/products/anvil-women-391-rock-star-eye-chart_compact.jpg?v=1505446256	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/cdn.shopify.com/s/files/1/0660/4893/products/anvil-women-391-rock-star-eye-chart_compact592c.jpg	(from https://amplifiedapparel.com/collections/all-t-shirts/products/rock-star-eye-chart-guitar-t-shirt)
12:04:20	1044/1044	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2002%20May%202019%2016:04:14%20GMT	http://pinterest.com/pin/create/button/?url=https://amplifiedapparel.com/products/rock-star-eye-chart-guitar-t-shirt&media=//cdn.shopify.com/s/files/1/0660/4893/products/rock-star-eye-chart-guitar-t-shirt_1024x1024.jpg?v=1505446256&description=Rock%20Star%20Eye%20Chart%20Guitar%20T-Shirt	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/pinterest.com/pin/create/button/index6f3f.html	(from https://amplifiedapparel.com/collections/all-t-shirts/products/rock-star-eye-chart-guitar-t-shirt)
12:04:21	89720/89720	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20May%202019%2016:04:09%20GMT	http://cdn.shopify.com/s/files/1/0660/4893/products/anvil-men-980-rock-star-eye-chart_1024x1024.jpg?v=1505446256	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/cdn.shopify.com/s/files/1/0660/4893/products/anvil-men-980-rock-star-eye-chart_1024x1024592c.jpg	(from https://amplifiedapparel.com/collections/all-t-shirts/products/rock-star-eye-chart-guitar-t-shirt)
12:04:21	0/0	---M--	302	error ('FOUND')	text/html	date:Thu,%2002%20May%202019%2016:04:14%20GMT	https://fancy.com/fancyit?ItemURL=https://amplifiedapparel.com/products/rock-star-eye-chart-guitar-t-shirt&Title=Rock%20Star%20Eye%20Chart%20Guitar%20T-Shirt&Category=Other&ImageURL=//cdn.shopify.com/s/files/1/0660/4893/products/rock-star-eye-chart-guitar-t-shirt_1024x1024.jpg?v=1505446256	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/fancy.com/fancyit.17c4e86.delayed	(from https://amplifiedapparel.com/collections/all-t-shirts/products/rock-star-eye-chart-guitar-t-shirt)
12:04:21	0/-1	---M--	301	error ('')			http://fancy.com/fancyit?ItemURL=https://amplifiedapparel.com/products/rock-star-eye-chart-guitar-t-shirt&Title=Rock%20Star%20Eye%20Chart%20Guitar%20T-Shirt&Category=Other&ImageURL=//cdn.shopify.com/s/files/1/0660/4893/products/rock-star-eye-chart-guitar-t-shirt_1024x1024.jpg?v=1505446256	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/fancy.com/fancyit.17d4e86.delayed	(from https://amplifiedapparel.com/collections/all-t-shirts/products/rock-star-eye-chart-guitar-t-shirt)
12:04:21	0/-1	---M--	302	error ('')			https://fancy.com/fancyit?ItemURL=https://amplifiedapparel.com/products/rock-star-eye-chart-guitar-t-shirt&Title=Rock%20Star%20Eye%20Chart%20Guitar%20T-Shirt&Category=Other&ImageURL=//cdn.shopify.com/s/files/1/0660/4893/products/rock-star-eye-chart-guitar-t-shirt_1024x1024.jpg?v=1505446256	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/fancy.com/fancyit.17e4e86.delayed	(from https://amplifiedapparel.com/collections/all-t-shirts/products/rock-star-eye-chart-guitar-t-shirt)
12:04:23	23400/23400	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20May%202019%2016:04:17%20GMT	http://cdn.shopify.com/s/files/1/0660/4893/products/anvil-women-391-vintage-acoustic-guitar_18bf8e58-5a22-468a-9ec6-443ac0ed2090_grande.jpg?v=1505446151	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/cdn.shopify.com/s/files/1/0660/4893/products/anvil-women-391-vintage-acoustic-guitar_18bf8e58-5a22-468a-9ec6-443ac0ed2090_grandef38d.jpg	(from https://amplifiedapparel.com/collections/all-t-shirts/products/vintage-acoustic-guitar-t-shirt)
12:04:26	31839/31839	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20May%202019%2016:04:18%20GMT	http://cdn.shopify.com/s/files/1/0660/4893/products/anvil-men-980-vintage-acoustic-guitar_grande.jpg?v=1505446151	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/cdn.shopify.com/s/files/1/0660/4893/products/anvil-men-980-vintage-acoustic-guitar_grandef38d.jpg	(from https://amplifiedapparel.com/collections/all-t-shirts/products/vintage-acoustic-guitar-t-shirt)
12:04:26	24016/24016	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Apr%202019%2015:19:03%20GMT	http://cdn.shopify.com/s/files/1/0660/4893/products/vintage-acoustic-guitar-t-shirt_grande.jpg?v=1505446151	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/cdn.shopify.com/s/files/1/0660/4893/products/vintage-acoustic-guitar-t-shirt_grandef38d.jpg	(from https://amplifiedapparel.com/collections/all-t-shirts/products/vintage-acoustic-guitar-t-shirt)
12:04:27	4537/4537	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:40daa90c141dd084dfada5c23df983a9	https://amplifiedapparel.com/products/vintage-acoustic-guitar-t-shirt.oembed	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/amplifiedapparel.com/products/vintage-acoustic-guitar-t-shirt.oembed	(from https://amplifiedapparel.com/collections/all-t-shirts/products/vintage-acoustic-guitar-t-shirt)
12:04:30	9673/9673	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20May%202019%2016:04:22%20GMT	http://cdn.shopify.com/s/files/1/0660/4893/products/vintage-acoustic-guitar-t-shirt_compact.jpg?v=1505446151	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/cdn.shopify.com/s/files/1/0660/4893/products/vintage-acoustic-guitar-t-shirt_compactf38d.jpg	(from https://amplifiedapparel.com/collections/all-t-shirts/products/vintage-acoustic-guitar-t-shirt)
12:04:30	9601/9601	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20May%202019%2016:04:23%20GMT	http://cdn.shopify.com/s/files/1/0660/4893/products/anvil-men-980-vintage-acoustic-guitar_compact.jpg?v=1505446151	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/cdn.shopify.com/s/files/1/0660/4893/products/anvil-men-980-vintage-acoustic-guitar_compactf38d.jpg	(from https://amplifiedapparel.com/collections/all-t-shirts/products/vintage-acoustic-guitar-t-shirt)
12:04:31	22847/22847	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20May%202019%2016:04:22%20GMT	http://cdn.shopify.com/s/files/1/0660/4893/products/anvil-men-980-vintage-acoustic-guitar_large.jpg?v=1505446151	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/cdn.shopify.com/s/files/1/0660/4893/products/anvil-men-980-vintage-acoustic-guitar_largef38d.jpg	(from https://amplifiedapparel.com/collections/all-t-shirts/products/vintage-acoustic-guitar-t-shirt)
12:04:31	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2002%20May%202019%2016:04:26%20GMT	http://fancy.com/fancyit?ItemURL=https://amplifiedapparel.com/products/vintage-acoustic-guitar-t-shirt&Title=Vintage%20Acoustic%20Guitar%20T-Shirt&Category=Other&ImageURL=//cdn.shopify.com/s/files/1/0660/4893/products/vintage-acoustic-guitar-t-shirt_1024x1024.jpg?v=1505446151	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/fancy.com/fancyit.1896c3d.delayed	(from https://amplifiedapparel.com/collections/all-t-shirts/products/vintage-acoustic-guitar-t-shirt)
12:04:32	9475/9475	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20May%202019%2016:04:25%20GMT	http://cdn.shopify.com/s/files/1/0660/4893/products/anvil-women-391-vintage-acoustic-guitar_18bf8e58-5a22-468a-9ec6-443ac0ed2090_compact.jpg?v=1505446151	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/cdn.shopify.com/s/files/1/0660/4893/products/anvil-women-391-vintage-acoustic-guitar_18bf8e58-5a22-468a-9ec6-443ac0ed2090_compactf38d.jpg	(from https://amplifiedapparel.com/collections/all-t-shirts/products/vintage-acoustic-guitar-t-shirt)
12:04:32	1005/1005	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2002%20May%202019%2016:04:26%20GMT	http://pinterest.com/pin/create/button/?url=https://amplifiedapparel.com/products/vintage-acoustic-guitar-t-shirt&media=//cdn.shopify.com/s/files/1/0660/4893/products/vintage-acoustic-guitar-t-shirt_1024x1024.jpg?v=1505446151&description=Vintage%20Acoustic%20Guitar%20T-Shirt	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/pinterest.com/pin/create/button/index61e5.html	(from https://amplifiedapparel.com/collections/all-t-shirts/products/vintage-acoustic-guitar-t-shirt)
12:04:32	18100/18100	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20May%202019%2016:04:24%20GMT	http://cdn.shopify.com/s/files/1/0660/4893/products/anvil-women-391-vintage-acoustic-guitar_18bf8e58-5a22-468a-9ec6-443ac0ed2090_large.jpg?v=1505446151	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/cdn.shopify.com/s/files/1/0660/4893/products/anvil-women-391-vintage-acoustic-guitar_18bf8e58-5a22-468a-9ec6-443ac0ed2090_largef38d.jpg	(from https://amplifiedapparel.com/collections/all-t-shirts/products/vintage-acoustic-guitar-t-shirt)
12:04:34	106122/106122	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20May%202019%2016:04:21%20GMT	http://cdn.shopify.com/s/files/1/0660/4893/products/anvil-men-980-vintage-acoustic-guitar_1024x1024.jpg?v=1505446151	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/cdn.shopify.com/s/files/1/0660/4893/products/anvil-men-980-vintage-acoustic-guitar_1024x1024f38d.jpg	(from https://amplifiedapparel.com/collections/all-t-shirts/products/vintage-acoustic-guitar-t-shirt)
12:04:34	0/0	---M--	302	error ('FOUND')	text/html	date:Thu,%2002%20May%202019%2016:04:26%20GMT	https://fancy.com/fancyit?ItemURL=https://amplifiedapparel.com/products/vintage-acoustic-guitar-t-shirt&Title=Vintage%20Acoustic%20Guitar%20T-Shirt&Category=Other&ImageURL=//cdn.shopify.com/s/files/1/0660/4893/products/vintage-acoustic-guitar-t-shirt_1024x1024.jpg?v=1505446151	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/fancy.com/fancyit.18a6c3d.delayed	(from https://amplifiedapparel.com/collections/all-t-shirts/products/vintage-acoustic-guitar-t-shirt)
12:04:34	0/-1	---M--	301	error ('')			http://fancy.com/fancyit?ItemURL=https://amplifiedapparel.com/products/vintage-acoustic-guitar-t-shirt&Title=Vintage%20Acoustic%20Guitar%20T-Shirt&Category=Other&ImageURL=//cdn.shopify.com/s/files/1/0660/4893/products/vintage-acoustic-guitar-t-shirt_1024x1024.jpg?v=1505446151	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/fancy.com/fancyit.18b6c3d.delayed	(from https://amplifiedapparel.com/collections/all-t-shirts/products/vintage-acoustic-guitar-t-shirt)
12:04:34	0/-1	---M--	302	error ('')			https://fancy.com/fancyit?ItemURL=https://amplifiedapparel.com/products/vintage-acoustic-guitar-t-shirt&Title=Vintage%20Acoustic%20Guitar%20T-Shirt&Category=Other&ImageURL=//cdn.shopify.com/s/files/1/0660/4893/products/vintage-acoustic-guitar-t-shirt_1024x1024.jpg?v=1505446151	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/fancy.com/fancyit.18c6c3d.delayed	(from https://amplifiedapparel.com/collections/all-t-shirts/products/vintage-acoustic-guitar-t-shirt)
12:04:35	17612/17612	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20May%202019%2016:04:29%20GMT	http://cdn.shopify.com/s/files/1/0660/4893/products/vintage-electric-guitar-391-caribbean-blue_grande.jpg?v=1505446029	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/cdn.shopify.com/s/files/1/0660/4893/products/vintage-electric-guitar-391-caribbean-blue_grande75fd.jpg	(from https://amplifiedapparel.com/collections/all-t-shirts/products/vintage-electric-guitar-t-shirt)
12:04:35	14713/14713	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20May%202019%2016:04:30%20GMT	http://cdn.shopify.com/s/files/1/0660/4893/products/vintage-electric-guitar-980-navy_grande.jpg?v=1505446029	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/cdn.shopify.com/s/files/1/0660/4893/products/vintage-electric-guitar-980-navy_grande75fd.jpg	(from https://amplifiedapparel.com/collections/all-t-shirts/products/vintage-electric-guitar-t-shirt)
12:04:37	34191/34191	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20May%202019%2016:04:30%20GMT	http://cdn.shopify.com/s/files/1/0660/4893/products/vintage-electric-guitar-t-shirt_grande.jpg?v=1505446029	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/cdn.shopify.com/s/files/1/0660/4893/products/vintage-electric-guitar-t-shirt_grande75fd.jpg	(from https://amplifiedapparel.com/collections/all-t-shirts/products/vintage-electric-guitar-t-shirt)
12:04:38	4465/4465	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:ba069e628e3d8eb21bc964bc2f410052	https://amplifiedapparel.com/products/vintage-electric-guitar-t-shirt.oembed	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/amplifiedapparel.com/products/vintage-electric-guitar-t-shirt.oembed	(from https://amplifiedapparel.com/collections/all-t-shirts/products/vintage-electric-guitar-t-shirt)
12:04:40	10638/10638	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20May%202019%2016:04:33%20GMT	http://cdn.shopify.com/s/files/1/0660/4893/products/vintage-electric-guitar-980-navy_large.jpg?v=1505446029	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/cdn.shopify.com/s/files/1/0660/4893/products/vintage-electric-guitar-980-navy_large75fd.jpg	(from https://amplifiedapparel.com/collections/all-t-shirts/products/vintage-electric-guitar-t-shirt)
12:04:40	49228/49228	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20May%202019%2016:04:33%20GMT	http://cdn.shopify.com/s/files/1/0660/4893/products/vintage-electric-guitar-980-navy_1024x1024.jpg?v=1505446029	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/cdn.shopify.com/s/files/1/0660/4893/products/vintage-electric-guitar-980-navy_1024x102475fd.jpg	(from https://amplifiedapparel.com/collections/all-t-shirts/products/vintage-electric-guitar-t-shirt)
12:04:40	3805/3805	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20May%202019%2016:04:34%20GMT	http://cdn.shopify.com/s/files/1/0660/4893/products/vintage-electric-guitar-t-shirt_compact.jpg?v=1505446029	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/cdn.shopify.com/s/files/1/0660/4893/products/vintage-electric-guitar-t-shirt_compact75fd.jpg	(from https://amplifiedapparel.com/collections/all-t-shirts/products/vintage-electric-guitar-t-shirt)
12:04:40	2792/2792	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20May%202019%2016:04:35%20GMT	http://cdn.shopify.com/s/files/1/0660/4893/products/vintage-electric-guitar-980-navy_compact.jpg?v=1505446029	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/cdn.shopify.com/s/files/1/0660/4893/products/vintage-electric-guitar-980-navy_compact75fd.jpg	(from https://amplifiedapparel.com/collections/all-t-shirts/products/vintage-electric-guitar-t-shirt)
12:04:41	12241/12241	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20May%202019%2016:04:35%20GMT	http://cdn.shopify.com/s/files/1/0660/4893/products/vintage-electric-guitar-391-caribbean-blue_large.jpg?v=1505446029	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/cdn.shopify.com/s/files/1/0660/4893/products/vintage-electric-guitar-391-caribbean-blue_large75fd.jpg	(from https://amplifiedapparel.com/collections/all-t-shirts/products/vintage-electric-guitar-t-shirt)
12:04:42	2957/2957	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20May%202019%2016:04:36%20GMT	http://cdn.shopify.com/s/files/1/0660/4893/products/vintage-electric-guitar-391-caribbean-blue_compact.jpg?v=1505446029	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/cdn.shopify.com/s/files/1/0660/4893/products/vintage-electric-guitar-391-caribbean-blue_compact75fd.jpg	(from https://amplifiedapparel.com/collections/all-t-shirts/products/vintage-electric-guitar-t-shirt)
12:04:42	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2002%20May%202019%2016:04:36%20GMT	http://fancy.com/fancyit?ItemURL=https://amplifiedapparel.com/products/vintage-electric-guitar-t-shirt&Title=Vintage%20Electric%20Guitar%20T-Shirt&Category=Other&ImageURL=//cdn.shopify.com/s/files/1/0660/4893/products/vintage-electric-guitar-t-shirt_1024x1024.jpg?v=1505446029	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/fancy.com/fancyit4be7	(from https://amplifiedapparel.com/collections/all-t-shirts/products/vintage-electric-guitar-t-shirt)
